X1,X2,X3,X4,X5,X6,X7,X8,Sds_Armed,Anomaly_Tag
1.1431,4.2123,11.323,1.444,2.0111,4.9365,9.5699,1.2197,1,0
1.1801,4.4268,12.63,1.4528,2.7004,9.3419,36.248,1.4564,1,0
1.2021,4.5363,13.141,1.4555,3.0412,11.306,46.898,1.568,1,0
1.2066,4.5387,13.133,1.454,2.6892,10.545,47.09,1.6119,1,0
1.2103,4.538,13.137,1.4537,2.1189,9.1485,46.973,1.6703,1,0
1.2207,4.5463,13.13,1.4526,2.2707,9.2678,46.651,1.6697,1,0
1.2629,4.5933,13.131,1.4504,3.2498,10.217,42.967,1.6234,1,0
1.2683,4.5878,13.154,1.4478,2.7915,6.0742,16.664,1.3984,1,0
1.2661,4.5936,13.22,1.4459,2.4256,4.042,7.1404,1.2804,1,0
1.2797,4.7724,13.994,1.4472,2.6787,7.5522,22.537,1.3034,1,0
1.2996,4.9327,14.49,1.4504,3.0718,10.724,32.453,1.3485,1,0
1.3055,4.9637,14.485,1.4504,2.9208,10.868,32.586,1.3808,1,0
1.3075,4.9689,14.468,1.4495,1.9326,9.5648,32.102,1.4267,1,0
1.3171,4.9628,14.455,1.4485,1.8262,9.4322,31.386,1.4609,1,0
1.3441,4.9801,14.467,1.4479,2.3571,10.108,30.56,1.5052,1,0
1.3452,4.9691,14.484,1.4474,2.2454,6.9056,15.489,1.4814,1,0
1.3372,4.9558,14.518,1.4469,1.8225,3.7915,6.2492,1.41,1,0
1.3337,4.9461,14.551,1.445,1.6545,3.2588,6.9846,1.394,1,0
1.331,4.9433,14.57,1.4445,1.5773,3.1702,7.7225,1.4153,1,0
1.3292,4.9357,14.561,1.4452,1.3849,2.9646,8.5605,1.4582,1,0
1.3247,4.9395,14.624,1.4441,0.57131,1.9104,11.353,1.5267,1,0
1.3231,4.9515,14.661,1.4472,0.56901,2.1208,11.477,1.5667,1,0
1.3217,4.9528,14.653,1.4483,0.58398,2.2265,11.014,1.6166,1,0
1.3159,4.9421,14.643,1.4467,0.629,2.3036,10.641,1.6269,1,0
1.3148,4.9378,14.642,1.4448,0.70692,2.387,9.95,1.5802,1,0
1.3181,4.9379,14.65,1.4433,0.78507,2.4479,8.486,1.5149,1,0
1.3171,4.9382,14.668,1.4422,0.82361,2.391,6.9483,1.4933,1,0
1.3171,4.937,14.678,1.4418,0.87996,2.3151,6.5439,1.471,1,0
1.3172,4.9236,14.668,1.4441,0.87774,2.2914,6.6361,1.4777,1,0
1.3136,4.9039,14.667,1.4463,0.82047,2.2182,7.0137,1.499,1,0
1.3083,4.8908,14.688,1.4471,0.76497,2.1584,7.5766,1.5079,1,0
1.3069,4.8865,14.704,1.4487,0.74056,2.1819,8.1729,1.5606,1,0
1.3122,4.8726,14.626,1.4517,0.84399,2.2404,8.0525,1.6103,1,0
1.325,4.8743,14.503,1.4515,1,2.2944,7.8343,1.6174,1,0
1.3362,4.8852,14.425,1.4523,1.2001,2.5177,7.8196,1.5951,1,0
1.3388,4.8863,14.425,1.4542,1.3564,2.7174,7.5564,1.5449,1,0
1.34,4.8811,14.458,1.4564,1.3962,2.718,7.5769,1.5588,1,0
1.3433,4.8848,14.471,1.4551,1.3905,2.702,7.2033,1.5046,1,0
1.3532,5.0098,14.775,1.4551,1.4529,5.0091,13.088,1.4359,1,0
1.3655,5.19,15.236,1.4552,1.4993,8.3836,22.264,1.4577,1,0
1.365,5.2027,15.257,1.4531,1.3511,8.3818,22.4,1.4342,1,0
1.3621,5.1946,15.246,1.4524,1.281,8.2599,22.109,1.4443,1,0
1.36,5.1905,15.242,1.4524,1.2661,8.3947,21.691,1.4079,1,0
1.3597,5.2005,15.248,1.452,1.2642,8.5627,21.703,1.403,1,0
1.3615,5.2213,15.272,1.4494,1.1113,6.5046,15.993,1.375,1,0
1.3608,5.2412,15.288,1.4461,0.84058,3.3803,7.0578,1.3186,1,0
1.3669,5.268,15.302,1.4447,0.94901,3.8449,7.1248,1.3239,1,0
1.4143,5.3799,15.347,1.445,1.8737,6.3702,8.3669,1.3395,1,0
1.4322,5.4243,15.353,1.4424,2.235,7.4906,8.7772,1.3502,1,0
1.4338,5.4262,15.336,1.4309,2.2848,7.5967,8.9782,1.3604,1,0
1.4319,5.4185,15.317,1.4102,2.3096,7.4648,8.7314,1.3673,1,0
1.4325,5.4168,15.312,1.4055,2.3826,7.2364,8.3141,1.3368,1,0
1.4361,5.4238,15.29,1.4051,2.3333,6.8312,7.8049,1.293,1,0
1.425,5.3296,15.098,1.401,1.3567,4.3265,6.5954,1.2338,1,0
1.4151,5.2682,15.012,1.3967,0.94568,3.1869,6.057,1.2002,1,0
1.4157,5.2743,15.033,1.3964,0.89374,3.0493,5.7314,1.2034,1,0
1.4231,5.2877,15.052,1.3989,1.0025,3.0927,5.6816,1.2498,1,0
1.4207,5.2897,15.05,1.4013,0.99239,3.0042,5.6571,1.2998,1,0
1.4165,5.2864,15.037,1.4021,0.87828,2.6155,5.723,1.3412,1,0
1.4173,5.2994,15.033,1.4018,0.90201,2.7034,5.9064,1.4032,1,0
1.4235,5.3375,15.061,1.3991,1.0554,3.2733,6.3745,1.4408,1,0
1.4413,5.3806,15.071,1.3954,1.3737,3.8699,6.2778,1.4219,1,0
1.4546,5.4959,15.078,1.394,1.4778,5.9017,6.2875,1.3729,1,0
1.4545,5.5454,15.091,1.3943,1.4836,6.9051,6.5462,1.332,1,0
1.4527,5.5358,15.101,1.3942,1.4651,6.8109,6.576,1.266,1,0
1.4525,5.5805,15.354,1.3947,1.4579,7.551,11.699,1.2154,1,0
1.4558,5.6665,15.736,1.3977,1.4063,8.5764,18.948,1.2547,1,0
1.4571,5.6728,15.752,1.3985,1.0934,7.9015,19.066,1.2728,1,0
1.457,5.6697,15.752,1.3992,0.83696,5.5032,18.792,1.2871,1,0
1.456,5.6703,15.745,1.4004,0.78257,4.3628,18.449,1.3222,1,0
1.453,5.6603,15.722,1.4014,0.77257,4.5053,18.218,1.3863,1,0
1.4494,5.6274,15.711,1.4007,0.73933,3.538,12.836,1.3982,1,0
1.4471,5.6041,15.7,1.3989,0.62348,1.7258,4.9862,1.3249,1,0
1.4478,5.5976,15.682,1.3993,0.60109,1.5787,4.8014,1.3323,1,0
1.449,5.5921,15.676,1.4015,0.61991,1.6457,4.8626,1.3631,1,0
1.4531,5.5921,15.684,1.4006,0.72233,1.7734,5.0741,1.3457,1,0
1.4576,5.6021,15.683,1.3975,0.86963,2.0178,5.3167,1.3002,1,0
1.4593,5.6036,15.676,1.3976,0.9236,2.1305,5.5711,1.3046,1,0
1.4588,5.5986,15.678,1.3984,0.98453,2.1959,5.7335,1.3656,1,0
1.4596,5.5956,15.679,1.3998,1.0334,2.1968,5.6357,1.395,1,0
1.4595,5.5415,15.493,1.3991,1.0945,2.1649,5.6223,1.3699,1,0
1.4336,5.2471,14.638,1.3939,1.0317,2.104,5.8762,1.401,1,0
1.4246,5.155,14.384,1.3922,1.0328,2.1765,6.1078,1.4536,1,0
1.4287,5.1712,14.337,1.392,1.1365,2.5035,5.9995,1.4341,1,0
1.4312,5.17,14.302,1.3921,1.1509,2.5032,5.8355,1.37,1,0
1.4306,5.1587,14.3,1.3902,1.1278,2.4773,5.8657,1.2845,1,0
1.4294,5.1533,14.32,1.3896,1.0494,2.6219,6.3791,1.262,1,0
1.4283,5.1485,14.315,1.3909,0.97359,2.4976,5.8673,1.2534,1,0
1.4447,5.1237,14.067,1.3899,1.21,2.5595,5.4047,1.2337,1,0
1.4763,5.0299,13.378,1.3862,1.7358,2.9641,5.5507,1.2639,1,0
1.4801,5.0086,13.27,1.3833,1.7783,3.0439,5.6738,1.2626,1,0
1.4813,5.0069,13.289,1.3816,1.7421,3.0178,5.8065,1.2985,1,0
1.4803,5.0031,13.3,1.3801,1.7199,2.8256,5.3314,1.3073,1,0
1.4775,4.9873,13.303,1.3803,1.734,2.7832,5.5079,1.2851,1,0
1.4763,4.9732,13.297,1.3802,1.356,2.2875,5.5789,1.2879,1,0
1.4738,4.961,13.292,1.3812,0.68685,1.4113,5.313,1.2942,1,0
1.4699,4.9223,13.25,1.3812,0.63498,1.3133,5.1117,1.32,1,0
1.4623,4.8433,13.177,1.3793,0.67595,1.36,4.7907,1.3221,1,0
1.4619,4.8358,13.154,1.3799,0.70263,1.4458,4.6827,1.3493,1,0
1.4619,4.8406,13.15,1.3816,0.71376,1.5503,4.819,1.3979,1,0
1.4613,4.8388,13.155,1.3823,0.72608,1.597,5.0883,1.3848,1,0
1.4582,4.8286,13.157,1.3821,0.7201,1.5556,5.1592,1.3363,1,0
1.4541,4.8208,13.15,1.3824,0.67945,1.5236,5.1945,1.3346,1,0
1.4547,4.8208,13.152,1.3831,0.64433,1.5337,5.2739,1.3307,1,0
1.4475,4.7814,12.954,1.3808,0.61118,1.5272,5.1496,1.2931,1,0
1.3865,4.4858,11.751,1.3731,0.62919,1.6165,4.9089,1.2285,1,0
1.3596,4.3667,11.312,1.3701,0.66569,1.8,4.8808,1.1971,1,0
1.363,4.3796,11.289,1.3707,0.74471,2.135,5.0682,1.2082,1,0
1.3716,4.3959,11.277,1.3712,0.90829,2.5578,5.4168,1.2016,1,0
1.3679,4.3833,11.267,1.372,0.9751,2.7951,5.559,1.1971,1,0
1.3397,4.328,11.271,1.3712,1.033,2.9896,5.7801,1.196,1,0
1.3309,4.3129,11.288,1.3705,1.0234,2.9253,6.07,1.2152,1,0
1.3282,4.2972,11.263,1.3709,0.97402,2.848,6.0144,1.2534,1,0
1.3124,4.199,11.164,1.3717,0.88513,2.6377,5.8123,1.2509,1,0
1.2942,4.1405,11.128,1.3738,0.6992,2.29,5.5387,1.2628,1,0
1.2916,4.139,11.115,1.377,0.63241,2.0976,5.4706,1.3154,1,0
1.2893,4.1307,11.111,1.377,0.62535,2.0008,5.4373,1.3277,1,0
1.2739,4.1007,11.121,1.3779,0.71166,2.1327,5.3614,1.3181,1,0
1.2518,4.0401,11.124,1.3784,0.88851,2.2014,5.4308,1.2978,1,0
1.244,4.0226,11.124,1.379,0.89492,2.1022,5.5864,1.318,1,0
1.2382,3.9941,10.928,1.3793,0.88302,1.9832,5.5425,1.3295,1,0
1.2093,3.8391,10.061,1.371,1.0415,3.2933,14.987,1.3355,1,0
1.212,3.9222,10.649,1.3722,1.4834,7.1013,37.59,1.4704,1,0
1.2124,3.9498,10.794,1.3723,1.4492,7.4999,40.481,1.4979,1,0
1.2103,3.9521,10.792,1.3703,1.2812,7.3729,40.29,1.5065,1,0
1.1952,3.9388,10.804,1.3716,1.287,7.5769,40.205,1.5198,1,0
1.1429,3.8672,10.788,1.3727,1.3268,7.6577,40.142,1.4913,1,0
1.1227,3.8395,10.703,1.371,0.62441,2.3735,8.2311,1.2567,1,0
1.0841,3.5044,9.4563,1.3659,0.52609,1.6962,5.5064,1.2608,1,0
1.0795,3.4774,9.4612,1.3657,0.58682,1.5632,5.5002,1.2622,1,0
1.0809,3.4748,9.4747,1.367,0.68251,1.6517,5.6157,1.3107,1,0
1.0596,3.4365,9.4769,1.3631,1.0832,1.983,5.8293,1.3454,1,0
1.0664,3.4472,9.4469,1.3596,1.4665,2.6375,6.0606,1.2818,1,0
1.0738,3.4603,9.4184,1.3567,1.5413,2.9143,6.1201,1.2119,1,0
1.0798,3.4658,9.4006,1.3538,1.5561,2.9893,6.2294,1.1493,1,0
1.0851,3.4834,9.3747,1.3518,1.5013,3.1891,6.3866,1.1772,1,0
1.1279,3.6278,9.2177,1.3517,2.0187,5.9512,6.2961,1.334,1,0
1.1309,3.6296,9.1748,1.3504,1.8695,5.8001,5.9889,1.3817,1,0
1.1555,3.6877,9.1638,1.3468,2.2301,6.811,5.8802,1.4171,1,0
1.2212,3.9161,9.1618,1.3454,3.4795,11.385,5.8241,1.458,1,0
1.2401,4.0075,9.1563,1.3442,3.8339,12.956,5.5458,1.4278,1,0
1.2424,4.02,9.1476,1.3438,3.4684,11.565,5.2288,1.3572,1,0
1.263,4.13,9.1334,1.3428,3.5484,12.52,5.2487,1.313,1,0
1.3113,4.3994,9.1325,1.342,4.5181,17.838,5.6917,1.3019,1,0
1.3266,4.4678,9.1376,1.3391,4.3294,18.024,6.1073,1.3226,1,0
1.3303,4.4883,9.1327,1.3375,3.0197,13.757,6.4277,1.339,1,0
1.3324,4.5104,9.1198,1.3419,2.625,12.3,6.8396,1.4606,1,0
1.3315,4.524,9.101,1.3411,2.5381,12.346,7.2324,1.5065,1,0
1.3318,4.5312,9.0972,1.3375,2.2308,10.33,7.3216,1.5045,1,0
1.3302,4.5391,9.0927,1.3365,1.3803,5.1128,7.03,1.5061,1,0
1.3272,4.5412,9.1325,1.3352,1.2119,3.9973,7.7166,1.5156,1,0
1.3344,4.5541,9.1835,1.3362,1.4407,4.0439,8.5806,1.519,1,0
1.3593,4.6037,9.1775,1.3369,1.9397,4.6006,8.7418,1.459,1,0
1.3685,4.6221,9.157,1.3388,2.1358,4.6797,8.3331,1.4586,1,0
1.3621,4.4981,8.8506,1.3384,2.0651,4.3425,8.1156,1.4544,1,0
1.3536,4.3241,8.3867,1.3357,1.9714,4.0468,8.0279,1.4417,1,0
1.3724,4.4056,8.3726,1.3338,2.2623,5.6474,7.0765,1.4057,1,0
1.415,4.6207,8.3776,1.3314,2.9067,9.6033,5.8559,1.3486,1,0
1.4226,4.6751,8.366,1.3306,2.5426,9.8343,5.3238,1.2812,1,0
1.4207,4.6739,8.3515,1.3306,2.3176,9.6083,5.4588,1.2362,1,0
1.4367,4.7176,8.3345,1.3299,2.616,10.93,5.5856,1.202,1,0
1.4653,4.7854,8.3173,1.3307,3.0939,12.683,5.658,1.2171,1,0
1.4625,4.7697,8.2968,1.331,2.7659,11.189,5.5961,1.2683,1,0
1.4225,4.6625,8.2509,1.3341,2.0249,7.2126,5.8124,1.3921,1,0
1.415,4.6216,8.2362,1.3343,2.0816,6.4123,6.1597,1.4232,1,0
1.4151,4.6178,8.2194,1.3337,2.1724,6.4646,6.3147,1.4242,1,0
1.4114,4.609,8.2079,1.3331,1.7979,5.2752,6.1787,1.4335,1,0
1.4142,4.6386,8.2111,1.3354,1.3521,4.2779,6.1731,1.4328,1,0
1.4851,5.1123,8.2381,1.3389,2.7889,13.739,6.621,1.4526,1,0
1.5468,5.473,8.2582,1.3417,3.8626,20.672,6.7416,1.3881,1,0
1.5519,5.4771,8.2481,1.343,3.7058,20.44,6.2981,1.3773,1,0
1.5504,5.4736,8.2756,1.3434,3.622,20.308,6.8649,1.3986,1,0
1.5438,5.4985,8.5023,1.3422,3.6734,21.032,11.618,1.4332,1,0
1.5445,5.5104,8.5799,1.3433,3.6204,20.584,13.093,1.4596,1,0
1.5434,5.5091,8.5725,1.3455,2.0553,10.618,12.467,1.4748,1,0
1.5394,5.4953,8.562,1.3449,0.7531,3.1529,12.032,1.4679,1,0
1.5433,5.4824,8.5405,1.345,0.88218,3.3801,12.272,1.48,1,0
1.5528,5.4972,8.5542,1.3463,1.422,4.3461,11.896,1.4805,1,0
1.5547,5.4034,8.5478,1.3477,1.6967,3.9833,7.2053,1.483,1,0
1.5536,5.3587,8.555,1.349,1.6662,3.8452,6.0439,1.4466,1,0
1.5601,5.4623,8.9024,1.3523,1.8012,5.8655,13.228,1.4017,1,0
1.5697,5.4959,8.8395,1.3536,2.0679,7.5644,17.297,1.3898,1,0
1.5686,5.4181,8.464,1.3497,1.9169,7.2795,17.405,1.3488,1,0
1.5681,5.4113,8.4741,1.3493,1.4013,6.1692,17.451,1.3331,1,0
1.5729,5.4186,8.4766,1.3479,1.2053,5.8092,17.356,1.2911,1,0
1.5797,5.4234,8.4789,1.3466,1.3098,5.669,16.914,1.2737,1,0
1.5857,5.4214,8.4849,1.3452,1.2891,3.6818,9.7978,1.2449,1,0
1.5885,5.4184,8.4963,1.3448,1.1186,1.9751,5.9137,1.2208,1,0
1.592,5.4232,8.4979,1.3454,1.0947,1.8276,5.6689,1.2394,1,0
1.5966,5.4403,8.4996,1.3447,1.1774,2.1629,5.3152,1.2386,1,0
1.5997,5.4656,8.5002,1.3442,1.1605,2.594,5.339,1.2889,1,0
1.5978,5.4932,8.4922,1.3463,1.0865,3.1812,5.3429,1.3401,1,0
1.5946,5.5386,8.4979,1.3486,1.0477,4.3809,5.5806,1.3689,1,0
1.594,5.5702,8.5121,1.3482,1.0355,5.1912,5.8902,1.3734,1,0
1.5924,5.577,8.51,1.3454,0.99399,5.2986,5.9785,1.365,1,0
1.5879,5.5848,8.5012,1.3438,0.85702,5.111,5.6693,1.3768,1,0
1.5818,5.5924,8.4961,1.3449,0.73281,4.7211,5.539,1.3841,1,0
1.5802,5.5942,8.4803,1.3468,0.67702,4.1398,5.6374,1.411,1,0
1.5747,5.5815,8.4701,1.3473,0.6325,3.0421,5.5465,1.426,1,0
1.5669,5.5621,8.464,1.3503,0.58902,2.3407,5.0304,1.4768,1,0
1.5685,5.5687,8.4589,1.3539,0.66856,2.3349,4.8051,1.5424,1,0
1.5763,5.5856,8.4575,1.3594,0.89439,2.4947,4.9844,1.5993,1,0
1.5792,5.5942,8.4395,1.3664,0.99801,2.6581,5.2378,1.6959,1,0
1.5817,5.6059,8.4592,1.3759,1.0026,2.7344,5.4411,1.8401,1,0
1.5648,5.5884,8.468,1.384,1.0103,2.6979,5.3628,1.9744,1,0
1.5338,5.5539,8.455,1.392,1.0686,2.7972,5.3692,2.1042,1,0
1.5312,5.5591,8.4463,1.4005,1.0251,2.8502,5.4191,2.2013,1,0
1.5319,5.5717,8.4934,1.4102,0.84637,2.7367,6.5309,2.3244,1,0
1.5335,5.5801,8.5954,1.4256,0.79631,2.5428,8.4753,2.5014,1,0
1.5371,5.5864,8.6721,1.4406,0.83641,2.3891,9.8001,2.59,1,0
1.5387,5.5889,8.6791,1.4487,0.82955,2.2978,9.8359,2.5923,1,0
1.5382,5.5942,8.6733,1.4565,0.77626,2.2252,9.7153,2.5966,1,0
1.537,5.598,8.6657,1.4734,0.75247,2.0983,9.5357,2.7911,1,0
1.5344,5.5938,8.6626,1.4928,0.72659,1.8069,8.2015,2.987,1,0
1.5333,5.5884,8.6574,1.5087,0.69944,1.6131,5.9335,3.0233,1,0
1.5358,5.5882,8.643,1.5292,0.68664,1.587,4.2334,3.1841,1,0
1.5401,5.6021,8.6311,1.5514,0.7539,1.8634,4.1197,3.4558,1,0
1.5442,5.6296,8.6264,1.5678,0.83978,2.2697,4.2121,3.5808,1,0
1.5469,5.648,8.6259,1.5801,0.87872,2.5314,4.3918,3.4851,1,0
1.547,5.654,8.6264,1.5946,0.89805,2.7472,4.5454,3.384,1,0
1.5471,5.6532,8.6333,1.6125,0.8903,2.8335,4.6632,3.3868,1,0
1.5463,5.6457,8.6314,1.6343,0.84088,2.7767,4.6744,3.3473,1,0
1.5457,5.6428,8.6205,1.6557,0.77812,2.6203,4.6662,3.3012,1,0
1.5448,5.6381,8.6064,1.6744,0.75748,2.3055,4.6655,3.357,1,0
1.5372,5.6266,8.5893,1.6991,0.71254,2.1276,4.679,3.6012,1,0
1.532,5.6263,8.5953,1.7226,0.67303,2.2359,4.9307,3.7782,1,0
1.5287,5.6293,8.5972,1.7404,0.66146,2.5074,5.0519,3.776,1,0
1.5303,5.6458,8.5966,1.7625,0.70165,2.9258,5.3682,3.8015,1,0
1.534,5.6763,8.5935,1.7859,0.73897,3.5233,5.4704,3.8778,1,0
1.5357,5.6942,8.6142,1.8101,0.70264,3.7698,5.969,3.9882,1,0
1.5359,5.7016,8.6378,1.8392,0.67287,3.8029,6.5175,4.0885,1,0
1.5351,5.7257,8.6683,1.871,0.69515,4.1015,6.9428,4.3084,1,0
1.5322,5.7543,8.7322,1.9079,0.6947,4.5211,8.1616,4.7047,1,0
1.5269,5.8168,8.862,1.9466,0.64281,5.5816,10.715,5.0295,1,0
1.5201,5.895,9.0287,1.9819,0.60724,6.6135,14.208,5.2504,1,0
1.5206,5.9425,9.2102,2.0168,0.59021,7.1094,17.607,5.4866,1,0
1.526,6.0146,9.3933,2.0531,0.68449,8.2937,20.777,5.6446,1,0
1.5221,6.0321,9.1151,2.0874,0.77924,9.4739,23.997,5.6989,1,0
1.4996,5.8903,8.2173,2.1226,0.82747,9.8448,27.205,5.8011,1,0
1.4975,5.9244,8.2764,2.1674,0.85629,9.6699,28.672,5.9516,1,0
1.5034,5.9981,8.4851,2.2153,0.94446,9.4503,29.327,6.2142,1,0
1.5117,6.1203,8.7928,2.2639,1.1067,11.162,31.787,6.5022,1,0
1.5145,6.1763,9.2076,2.3213,1.0949,10.92,36.398,6.8991,1,0
1.5257,6.2801,10.102,2.418,1.1507,10.235,46.233,7.2139,1,0
1.5385,6.3483,10.607,2.4611,1.3606,10.301,52.318,7.1757,1,0
1.5431,6.4003,11.294,2.5371,1.3266,9.8089,62.162,7.75,1,0
1.5447,6.4529,12.234,2.6287,1.2532,8.2706,74.902,8.6193,1,0
1.5461,6.4922,12.842,2.6981,1.3193,8.0219,78.915,8.9094,1,0
1.545,6.5296,13.338,2.7617,1.4099,8.0587,80.524,9.1907,1,0
1.5403,6.572,13.958,2.8307,1.3777,7.8691,83.593,9.6676,1,0
1.5362,6.6307,14.666,2.9161,1.1924,7.8648,87.831,10.486,1,0
1.5255,6.6465,15.373,3.0079,1.1126,7.6018,88.314,10.777,1,0
1.5199,6.6475,16.06,3.0756,1.0405,6.8382,83.275,10.225,1,0
1.5161,6.6475,16.51,3.1454,0.95061,6.1208,80.205,10.17,1,0
1.5152,6.6419,16.917,3.2102,0.90069,5.4545,78.57,10.223,1,0
1.493,6.575,17.404,3.2752,0.82201,4.7869,75.89,10.22,1,0
1.4781,6.5324,17.804,3.3539,0.84518,3.9703,69.579,10.162,1,0
1.4886,6.6062,18.154,3.4354,1.1252,4.9877,62.067,10.004,1,0
1.4733,6.6307,18.549,3.5131,1.2909,6.4741,56.079,10.24,1,0
1.406,6.418,18.738,3.5744,1.2589,6.7567,50.756,10.11,1,0
1.3833,6.3464,18.834,3.6391,1.1747,6.9963,44.215,10.076,1,0
1.3798,6.3717,18.934,3.7347,1.184,7.4651,36.074,10.623,1,0
1.3647,6.3419,19.061,3.8181,1.2627,8.6783,30.604,10.676,1,0
1.3263,6.1224,19.297,3.8806,1.2451,8.0802,28.739,10.279,1,0
1.3199,6.1202,19.633,3.9437,1.2348,7.7284,27.972,10.005,1,0
1.3305,6.3015,19.976,4.0202,1.4985,11.407,31.384,10.328,1,0
1.3379,6.4549,20.253,4.0938,1.7077,14.487,35.44,10.632,1,0
1.3465,6.5278,20.489,4.149,1.8679,15.493,38.59,9.8624,1,0
1.3447,6.5984,20.672,4.2217,1.8278,15.503,39.818,9.6423,1,0
1.336,6.6478,20.941,4.3059,1.5768,15.708,40.192,10.083,1,0
1.3314,6.701,21.183,4.3946,1.4435,15.71,38.965,10.609,1,0
1.3211,6.751,21.323,4.4887,1.2505,13.11,35.755,10.968,1,0
1.2949,6.7674,21.445,4.5586,1.0726,10.904,32.777,10.832,1,0
1.2845,6.7903,21.578,4.6229,0.88391,9.9735,30.307,11.015,1,0
1.2806,6.845,21.749,4.6955,0.77202,9.3143,29.823,11.01,1,0
1.2761,6.9006,21.925,4.7727,0.76361,9.1457,27.874,10.856,1,0
1.2549,6.8701,22.066,4.8494,0.71993,9.0572,24.88,10.578,1,0
1.2089,6.7131,22.209,4.9534,0.64423,8.8379,23.719,10.719,1,0
1.1999,6.7102,22.392,5.0451,0.62739,8.6803,24.429,11.092,1,0
1.2023,6.7425,22.517,5.1174,0.66128,8.645,24.393,11.21,1,0
1.1862,6.722,22.633,5.195,0.7121,8.4517,23.409,11.275,1,0
1.1601,6.6776,22.755,5.257,0.75442,8.1859,22.401,10.983,1,0
1.1545,6.6836,22.877,5.318,0.74197,7.4288,21.959,10.718,1,0
1.1452,6.7065,23.031,5.3771,0.7394,7.0795,22.376,9.9368,1,0
1.1322,6.763,23.195,5.4495,0.71719,7.4763,22.353,9.5791,1,0
1.129,6.8172,23.357,5.5356,0.69291,7.9716,23.248,9.8565,1,0
1.1352,6.8715,23.506,5.6356,0.76977,8.2894,23.796,10.32,1,0
1.1307,6.8777,23.655,5.7402,0.75812,8.3136,24.321,11.177,1,0
1.0577,6.4534,23.819,5.8455,0.83648,9.0957,25.612,12.091,1,0
1.0095,6.1552,23.95,5.9396,1.1271,9.5555,25.275,12.733,1,0
1.0145,6.2023,24.103,6.0514,1.3307,9.1333,24.62,13.517,1,0
1.0217,6.2542,24.253,6.1476,1.4583,8.9527,24.946,13.741,1,0
1.0206,6.2711,24.203,6.2391,1.3619,8.924,25.67,13.604,1,0
1.0165,6.3154,24.283,6.3353,1.3169,9.2438,25.757,13.462,1,0
1.017,6.399,24.421,6.4254,1.2334,9.5225,24.615,13.168,1,0
1.0187,6.4752,24.553,6.5376,0.93743,9.6065,24.205,13.526,1,0
1.0086,6.5013,24.71,6.6791,0.76388,9.4088,24.513,14.137,1,0
0.98803,6.529,24.909,6.8213,0.7434,9.8884,25.122,15.067,1,0
0.97692,6.6048,25.107,6.9622,0.81574,10.713,25.426,16.065,1,0
0.9756,6.671,25.278,7.0734,0.84219,11.018,26.101,16.33,1,0
0.96938,6.6508,25.089,7.1944,0.84172,10.942,26.691,16.909,1,0
0.95916,6.6688,25.056,7.3355,0.86812,11.469,27.44,17.482,1,0
0.95516,6.7568,25.205,7.4556,0.83926,12.433,27.381,17.009,1,0
0.95313,6.8295,25.384,7.5494,0.69759,12.23,27.029,16.016,1,0
0.94853,6.8847,25.579,7.6403,0.63277,11.453,26.887,14.967,1,0
0.94977,6.9622,25.736,7.7292,0.78881,11.542,26.155,14.499,1,0
0.9499,7.0386,25.89,7.8325,0.89618,11.502,25.962,14.114,1,0
0.94887,7.1355,26.068,7.9516,0.91107,11.387,26.318,13.645,1,0
0.95103,7.2187,26.279,8.0566,1.0113,11.141,27.32,13.359,1,0
0.9524,7.2835,26.442,8.169,1.1625,11.318,26.641,13.734,1,0
0.95219,7.3367,26.597,8.2807,1.2344,11.71,25.861,14.204,1,0
0.94936,7.4258,26.791,8.3857,1.0782,12.53,26.619,14.58,1,0
0.94494,7.4638,26.978,8.4904,0.94779,12.957,27.512,14.637,1,0
0.94182,7.5096,27.176,8.5999,0.89344,12.734,28.24,14.447,1,0
0.94218,7.6013,27.393,8.7346,0.81549,13.016,28.449,15.038,1,0
0.94958,7.6874,27.601,8.8627,0.80016,13.257,29.04,15.366,1,0
0.95266,7.7548,27.819,8.9612,0.74223,13.153,30.188,15.107,1,0
0.95284,7.8324,28.043,9.0723,0.74733,12.339,30.887,15.256,1,0
0.95561,7.8922,28.267,9.1865,0.8478,11.682,31.552,15.465,1,0
0.95602,7.9478,28.427,9.2897,0.87526,11.178,30.247,15.387,1,0
0.95047,8.0104,28.615,9.429,0.83578,10.585,29.444,15.546,1,0
0.94068,8.0593,28.829,9.5661,0.71503,9.9931,29.76,15.786,1,0
0.93588,8.1,29.025,9.7141,0.65958,9.6189,29.567,16.879,1,0
0.93543,8.1746,29.182,9.8304,0.65152,9.6365,28.417,17.129,1,0
0.93544,8.2631,29.353,9.9417,0.60345,10.177,27.262,17.203,1,0
0.93928,8.3312,29.489,10.055,0.73099,10.53,26.791,17.547,1,0
0.94266,8.4205,29.665,10.157,0.86758,11.12,26.592,16.891,1,0
0.94208,8.5178,29.84,10.251,0.87447,11.985,26.907,16.135,1,0
0.94251,8.6332,29.922,10.348,0.9302,13.296,26.548,15.288,1,0
0.94417,8.7588,30.029,10.454,1.0127,14.17,26.867,15.157,1,0
0.94458,8.8962,30.219,10.547,1.0138,15.065,27.286,14.792,1,0
0.94572,8.9941,30.463,10.654,0.90626,15.594,29.358,14.668,1,0
0.94852,9.1071,30.763,10.765,0.87065,15.945,31.687,15.051,1,0
